ExpUnit,Trt,Variety,BRAND,MG,HERB_Trait,SEED_TREATMENT,Herbicide,Rep,Entry,Run ,Subsample,Rating,Illevo_Inj
1355,35,CB28R58,Cornelius,2.8,RR2Y,Profit Guard Plus,sulf,1,1355,1,1,8,yes
1358,38,DSR-0807/R2Y,Dairyland,0.8,RR2Y,"CruiserMaxx, Optimize",sulf,1,1358,1,1,8,no
1359,39,DSR-0988/R2Y,Dairyland,0.9,RR2Y,"CruiserMaxx, Optimize",sulf,1,1359,1,1,8,no
1361,41,DSR-1313/R2Y,Dairyland,1.3,RR2Y,"CruiserMaxx, Optimize",sulf,1,1361,1,1,8,no
1362,42,DSR-1475/R2Y,Dairyland,1.4,RR2Y,"CruiserMaxx, Optimize",sulf,1,1362,1,1,8,no
1365,45,DSR-1870/R2Y,Dairyland,1.8,RR2Y,"CruiserMaxx, Optimize",sulf,1,1365,1,1,8,no
1366,46,DSR-1950/R2Y,Dairyland,1.9,RR2Y,"CruiserMaxx, Optimize",sulf,1,1366,1,1,8,no
1367,47,DSR-2110/R2Y,Dairyland,2.1,RR2Y,"CruiserMaxx, Optimize",sulf,1,1367,1,1,8,no
1381,61,F0990N R2X,Federal Hybrids,0.9,RR2X,Maximum ArmourGuard,sulf,1,1381,1,1,8,no
1384,64,F154N RR2Y,Federal Hybrids,1.5,RR2Y,Maximum ArmourGuard,sulf,1,1384,1,1,8,no
1328,3,G1850RX,AgriGold ,1.8,RR2X,"AgriSheild F/I, ILeVO",sulf,1,1328,1,1,8,no
1398,78,GH2230X Brand,Golden Harvest,2.2,RR2X,"Clariva Complete, Mertect",sulf,1,1398,1,1,8,no
1456,136,LGS1635RX,LG Seeds,1.6,RR2X,"AgriSheild F/I, ILeVO",sulf,1,1456,1,1,8,no
1459,139,LGS2007RX,LG Seeds,2,RR2X,"AgriSheild F/I, ILeVO",sulf,1,1459,1,1,8,no
1461,141,LGS2239RX,LG Seeds,2.2,RR2X,"AgriSheild F/I, ILeVO",sulf,1,1461,1,1,8,yes
1423,103,LS 0380HP,Legend Seeds,0.3,CN,"YP Pro, Preside, Quickroots",sulf,1,1423,1,1,8,no
1424,104,LS 0702HP,Legend Seeds,0.7,CN,"YP Pro, Preside, Quickroots",sulf,1,1424,1,1,8,no
1425,105,LS 0990HP,Legend Seeds,0.9,CN,None,sulf,1,1425,1,1,8,no
1426,106,LS 1172LLN,Legend Seeds,1.1,LL,"YP Pro, Preside, Quickroots",sulf,1,1426,1,1,8,no
1428,108,LS 12X862N,Legend Seeds,1.2,RR2X,"YP Pro, Preside, Quickroots",sulf,1,1428,1,1,8,no
1437,117,LS 20R524N,Legend Seeds,2,RR2Y,"YP Pro, Preside, Quickroots",sulf,1,1437,1,1,8,no
1438,118,LS 20X963N,Legend Seeds,2,RR2X,"YP Pro, Preside, Quickroots",sulf,1,1438,1,1,8,no
1439,119,LS 2180HP,Legend Seeds,2.1,CN,None,sulf,1,1439,1,1,8,no
1444,124,LS 2580NHP,Legend Seeds,2.5,CN,None,sulf,1,1444,1,1,8,no
1446,126,LS 27R524N,Legend Seeds,2.7,RR2Y,"YP Pro, Preside, Quickroots",sulf,1,1446,1,1,8,no
1448,128,LS 28C726N,Legend Seeds,2.8,CN,"YP Pro, Preside, Quickroots",sulf,1,1448,1,1,8,no
1414,94,LS-0646 RR2,Legacy Seeds,0.6,RR2Y,"L-Coat Total, Excalibre",sulf,1,1414,1,1,8,no
1415,95,LS-0738N RR2X,Legacy Seeds,0.7,RR2X,"L-Coat Total, Excalibre",sulf,1,1415,1,1,8,no
1416,96,LS-1039N RR2,Legacy Seeds,1,RR2Y,"L-Coat Total, Excalibre",sulf,1,1416,1,1,8,no
1419,99,LS-1639N RR2X,Legacy Seeds,1.6,RR2X,"L-Coat Total, Excalibre",sulf,1,1419,1,1,8,no
1420,100,LS-1838N RR2X,Legacy Seeds,1.8,RR2X,"L-Coat Total, Excalibre",sulf,1,1420,1,1,8,no
1505,186,MN1410,Public,1.4,CN,Arma,sulf,1,1505,1,1,8,no
1535,217,O.1202N,Viking,1.2,CN,None,sulf,1,1535,1,1,8,no
1540,222,O.2518N,Viking,2.5,CN,None,sulf,1,1540,1,1,8,no
1509,190,RS096NR2,Renk,0.9,RR2Y,CruiserMaxx,sulf,1,1509,1,1,8,yes
1511,192,RS153NR2,Renk,1.5,RR2Y,CruiserMaxx,sulf,1,1511,1,1,8,no
1512,193,RS169NX,Renk,1.6,RR2X,CruiserMaxx,sulf,1,1512,1,1,8,no
1513,194,RS188NX,Renk,1.8,RR2X,CruiserMaxx,sulf,1,1513,1,1,8,yes
1515,196,RS219NX,Renk,2.1,RR2X,CruiserMaxx,sulf,1,1515,1,1,8,no
1476,156,S09-R8X Brand,NK ,0.9,RR2X,"Clariva Complete, Mertect",sulf,1,1476,1,1,8,no
1477,157,S10-H7X Brand ,NK ,1,RR2X,"Clariva Complete, Mertect",sulf,1,1477,1,1,8,no
1376,56,S21XT49,Dyna-Gro,2.1,RR2X,"Equity VIP, Clariva",sulf,1,1376,1,1,8,no
1379,59,S24RY87,Dyna-Gro,2.4,RR2Y,"Equity VIP, Clariva",sulf,1,1379,1,1,8,no
1485,165,S27-M8X Brand,NK ,2.8,RR2X,"Clariva Complete, Mertect",sulf,1,1485,1,1,8,no
1525,206,SB86,SB&B,1.8,CN,None,sulf,1,1525,1,1,8,no
1541,223,SVX 18T02,PROSeeds,0.7,CN,CruiserMaxx,sulf,1,1541,1,1,8,no
1543,225,SVX 18T07,PROSeeds,1,CN,CruiserMaxx,sulf,1,1543,1,1,8,no
1373,53,SX18716XT,Dyna-Gro,1.6,RR2X,"Equity VIP, Clariva",sulf,1,1373,1,1,8,no
1372,52,SX18814XT,Dyna-Gro,1.4,RR2X,"Equity VIP, Clariva",sulf,1,1372,1,1,8,no
1526,208,X12BB22,Stine,1.1,BGT,RightStart FI,sulf,1,1526,1,1,8,no
1624,83,1071R2X,Jung,0.7,RR2X,Acceleron F/I,sulf,2,1624,1,1,8,no
1629,88,1173R2X,Jung,1.7,RR2X,Acceleron F/I,sulf,2,1629,1,1,8,no
1630,89,1182R2X,Jung,1.8,RR2X,Acceleron F/I,sulf,2,1630,1,1,8,no
1631,90,1203R2X,Jung,2,RR2X,Acceleron F/I,sulf,2,1631,1,1,8,no
1723,182,1627X,ProHarvest ,1.6,RR2X,None,sulf,2,1723,1,1,8,no
1724,183,1863CR2Y,ProHarvest ,1.8,RR2Y,"CruiserMaxx, Vibrance",sulf,2,1724,1,1,8,no
1758,219,2018N,Viking,2,CN,CruiserMaxx,sulf,2,1758,1,1,8,no
1751,212,2138GT,Tracy,2.1,BGT,"Intego Suite, N Force",sulf,2,1751,1,1,8,no
1687,146,8087R2Y,Munson,0.8,RR2Y,Intego Suite,sulf,2,1687,1,1,8,no
1690,149,8153R2Y,Munson,1.5,RR2Y,Intego Suite,sulf,2,1690,1,1,8,no
1555,13,AG05X9,Asgrow,0.5,RR2X,Acceleron F/I,sulf,2,1555,1,1,8,no
1557,15,AG11X8,Asgrow,1.1,RR2X,Acceleron F/I,sulf,2,1557,1,1,8,no
1561,19,AG20X9,Asgrow,2,RR2X,Acceleron F/I,sulf,2,1561,1,1,8,no
1565,24,BG7110R2Y,BioGene,1.1,RR2Y,Arma,sulf,2,1565,1,1,8,no
1567,26,BG7151R2Y,BioGene,1.5,RR2Y,Arma,sulf,2,1567,1,1,8,no
1673,132,C0850R2,LG Seeds,0.8,RR2Y,"AgriSheild F/I, ILeVO",sulf,2,1673,1,1,8,yes
1686,145,C2888RX,LG Seeds,2.8,RR2X,"AgriSheild F/I, ILeVO",sulf,2,1686,1,1,8,yes
1581,40,DSR-1120/R2Y,Dairyland,1.1,RR2Y,"CruiserMaxx, Optimize",sulf,2,1581,1,1,8,no
1583,42,DSR-1475/R2Y,Dairyland,1.4,RR2Y,"CruiserMaxx, Optimize",sulf,2,1583,1,1,8,no
1584,43,DSR-1526/R2Y,Dairyland,1.5,RR2Y,"CruiserMaxx, Optimize",sulf,2,1584,1,1,8,no
1585,44,DSR-1721/R2Y,Dairyland,1.7,RR2Y,"CruiserMaxx, Optimize",sulf,2,1585,1,1,8,no
1586,45,DSR-1870/R2Y,Dairyland,1.8,RR2Y,"CruiserMaxx, Optimize",sulf,2,1586,1,1,8,no
1587,46,DSR-1950/R2Y,Dairyland,1.9,RR2Y,"CruiserMaxx, Optimize",sulf,2,1587,1,1,8,no
1588,47,DSR-2110/R2Y,Dairyland,2.1,RR2Y,"CruiserMaxx, Optimize",sulf,2,1588,1,1,8,no
1589,48,DSR-2330/R2Y,Dairyland,2.3,RR2Y,"CruiserMaxx, Optimize",sulf,2,1589,1,1,8,no
1722,181,ER17141,ProHarvest ,1.4,RR2Y,None,sulf,2,1722,1,1,8,no
1719,178,ER18090,ProHarvest ,0.9,RR2Y,"CruiserMaxx, Vibrance",sulf,2,1719,1,1,8,no
1604,63,F1490N R2X,Federal Hybrids,1.4,RR2X,Maximum ArmourGuard,sulf,2,1604,1,1,8,no
1605,64,F154N RR2Y,Federal Hybrids,1.5,RR2Y,Maximum ArmourGuard,sulf,2,1605,1,1,8,no
1606,65,F1690N R2X,Federal Hybrids,1.6,RR2X,Maximum ArmourGuard,sulf,2,1606,1,1,8,no
1549,3,G1850RX,AgriGold ,1.8,RR2X,"AgriSheild F/I, ILeVO",sulf,2,1549,1,1,8,yes
1550,5,G2105RX,AgriGold ,2.1,RR2X,"AgriSheild F/I, ILeVO",sulf,2,1550,1,1,8,yes
1680,139,LGS2007RX,LG Seeds,2,RR2X,"AgriSheild F/I, ILeVO",sulf,2,1680,1,1,8,no
1684,143,LGS2680RX,LG Seeds,2.6,RR2X,"AgriSheild F/I, ILeVO",sulf,2,1684,1,1,8,no
1647,106,LS 1172LLN,Legend Seeds,1.1,LL,"YP Pro, Preside, Quickroots",sulf,2,1647,1,1,8,no
1656,115,LS 17C930N,Legend Seeds,1.7,CN,None,sulf,2,1656,1,1,8,no
1657,116,LS 18X860N,Legend Seeds,1.8,RR2X,"YP Pro, Preside, Quickroots",sulf,2,1657,1,1,8,no
1658,117,LS 20R524N,Legend Seeds,2,RR2Y,"YP Pro, Preside, Quickroots",sulf,2,1658,1,1,8,no
1667,126,LS 27R524N,Legend Seeds,2.7,RR2Y,"YP Pro, Preside, Quickroots",sulf,2,1667,1,1,8,no
1639,98,LS-1439N RR2X,Legacy Seeds,1.4,RR2X,"L-Coat Total, Excalibre",sulf,2,1639,1,1,8,no
1641,100,LS-1838N RR2X,Legacy Seeds,1.8,RR2X,"L-Coat Total, Excalibre",sulf,2,1641,1,1,8,no
1726,186,MN1410,Public,1.4,CN,Arma,sulf,2,1726,1,1,8,no
1756,217,O.1202N,Viking,1.2,CN,None,sulf,2,1756,1,1,8,no
1761,222,O.2518N,Viking,2.5,CN,None,sulf,2,1761,1,1,8,no
1732,192,RS153NR2,Renk,1.5,RR2Y,CruiserMaxx,sulf,2,1732,1,1,8,no
1734,194,RS188NX,Renk,1.8,RR2X,CruiserMaxx,sulf,2,1734,1,1,8,no
1735,195,RS207NX,Renk,2,RR2X,CruiserMaxx,sulf,2,1735,1,1,8,no
1738,198,RS241R2,Renk,2.4,RR2Y,CruiserMaxx,sulf,2,1738,1,1,8,no
1739,199,RS248NX,Renk,2.4,RR2X,CruiserMaxx,sulf,2,1739,1,1,8,no
1696,155,S07-Q4X Brand,NK ,0.7,RR2X,"Clariva Complete, Mertect",sulf,2,1696,1,1,8,no
1596,55,S18XT38,Dyna-Gro,1.8,RR2X,"Equity VIP, Clariva",sulf,2,1596,1,1,8,no
1704,163,S21-W8X Brand,NK ,2.1,RR2X,"Clariva Complete, Mertect",sulf,2,1704,1,1,8,no
1597,56,S21XT49,Dyna-Gro,2.1,RR2X,"Equity VIP, Clariva",sulf,2,1597,1,1,8,no
1598,57,S23XT78,Dyna-Gro,2.3,RR2X,"Equity VIP, Clariva",sulf,2,1598,1,1,8,no
1600,59,S24RY87,Dyna-Gro,2.4,RR2Y,"Equity VIP, Clariva",sulf,2,1600,1,1,8,no
1706,165,S27-M8X Brand,NK ,2.8,RR2X,"Clariva Complete, Mertect",sulf,2,1706,1,1,8,no
1601,60,S28XT58,Dyna-Gro,2.8,RR2X,"Equity VIP, Clariva",sulf,2,1601,1,1,8,no
1742,202,SB0718,SB&B,0.8,CN,None,sulf,2,1742,1,1,8,no
1744,204,SB1270,SB&B,1.2,CN,None,sulf,2,1744,1,1,8,no
1745,205,SB165,SB&B,1.6,CN,None,sulf,2,1745,1,1,8,no
1743,203,SB90,SB&B,1.1,CN,None,sulf,2,1743,1,1,8,no
1762,223,SVX 18T02,PROSeeds,0.7,CN,CruiserMaxx,sulf,2,1762,1,1,8,no
1764,225,SVX 18T07,PROSeeds,1,CN,CruiserMaxx,sulf,2,1764,1,1,8,no
1765,226,SVX 18T08,PROSeeds,0.8,CN,CruiserMaxx,sulf,2,1765,1,1,8,no
1766,227,SVX 18T09,PROSeeds,1.5,CN,CruiserMaxx,sulf,2,1766,1,1,8,no
1768,229,SVX 18T12,PROSeeds,1.6,CN,CruiserMaxx,sulf,2,1768,1,1,8,no
1594,53,SX18716XT,Dyna-Gro,1.6,RR2X,"Equity VIP, Clariva",sulf,2,1594,1,1,8,no
1970,210,0900GT,Tracy,0.9,GT,"Intego Suite, N Force",sulf,3,1970,1,1,8,no
1849,87,1154R2X,Jung,1.5,RR2X,Acceleron F/I,sulf,3,1849,1,1,8,no
1850,88,1173R2X,Jung,1.7,RR2X,Acceleron F/I,sulf,3,1850,1,1,8,no
1851,89,1182R2X,Jung,1.8,RR2X,Acceleron F/I,sulf,3,1851,1,1,8,no
1852,90,1203R2X,Jung,2,RR2X,Acceleron F/I,sulf,3,1852,1,1,8,no
1853,91,1213R2X,Jung,2.1,RR2X,Acceleron F/I,sulf,3,1853,1,1,8,no
1855,93,1243R2X,Jung,2.4,RR2X,Acceleron F/I,sulf,3,1855,1,1,8,no
1978,218,1518N,Viking,1.5,CN,None,sulf,3,1978,1,1,8,no
1944,182,1627X,ProHarvest ,1.6,RR2X,None,sulf,3,1944,1,1,8,no
1971,211,2008GT,Tracy,2,GT,"Intego Suite, N Force",sulf,3,1971,1,1,8,no
1938,176,20B7,Power Plus ,2,GT,"ILeVO, PowerShield",sulf,3,1938,1,1,8,yes
1973,213,2308GT,Tracy,2.3,GT,"Intego Suite, N Force",sulf,3,1973,1,1,8,no
1843,81,236LL,Hughes ,2.3,LL,"EverGol Energy, Gaucho, ILeVO",sulf,3,1843,1,1,8,no
1929,167,6097R2 ,NuTech,0.9,RR2Y,SmartCote Supreme,sulf,3,1929,1,1,8,yes
1908,146,8087R2Y,Munson,0.8,RR2Y,Intego Suite,sulf,3,1908,1,1,8,no
1909,147,8107R2Y,Munson,1,RR2Y,Intego Suite,sulf,3,1909,1,1,8,no
1910,148,8146R2Y,Munson,1.4,RR2Y,Intego Suite,sulf,3,1910,1,1,8,no
1913,151,8196R2Y,Munson,1.9,RR2Y,Intego Suite,sulf,3,1913,1,1,8,no
1916,154,9258RR2X,Munson,2.5,RR2X,Intego Suite,sulf,3,1916,1,1,8,no
1776,13,AG05X9,Asgrow,0.5,RR2X,Acceleron F/I,sulf,3,1776,1,1,8,no
1778,15,AG11X8,Asgrow,1.1,RR2X,Acceleron F/I,sulf,3,1778,1,1,8,no
1779,16,AG14X8,Asgrow,1.4,RR2X,Acceleron F/I,sulf,3,1779,1,1,8,no
1780,17,AG18X9,Asgrow,1.8,RR2X,Acceleron F/I,sulf,3,1780,1,1,8,no
1781,18,AG19X8,Asgrow,1.9,RR2X,Acceleron F/I,sulf,3,1781,1,1,8,no
1787,25,BG7141R2Y,BioGene,1.4,RR2Y,Arma,sulf,3,1787,1,1,8,no
1788,26,BG7151R2Y,BioGene,1.5,RR2Y,Arma,sulf,3,1788,1,1,8,no
1902,140,C2255R2,LG Seeds,2.2,RR2Y,"AgriSheild F/I, ILeVO",sulf,3,1902,1,1,8,yes
1790,28,CB22R88,Cornelius,2.2,RR2Y,Profit Guard Plus,sulf,3,1790,1,1,8,yes
1793,31,CB24X64,Cornelius,2.4,RR2X,Profit Guard Plus,sulf,3,1793,1,1,8,yes
1800,38,DSR-0807/R2Y,Dairyland,0.8,RR2Y,"CruiserMaxx, Optimize",sulf,3,1800,1,1,8,no
1808,46,DSR-1950/R2Y,Dairyland,1.9,RR2Y,"CruiserMaxx, Optimize",sulf,3,1808,1,1,8,no
1824,62,F106N RR2Y,Federal Hybrids,1,RR2Y,Maximum ArmourGuard,sulf,3,1824,1,1,8,no
1826,64,F154N RR2Y,Federal Hybrids,1.5,RR2Y,Maximum ArmourGuard,sulf,3,1826,1,1,8,no
1827,65,F1690N R2X,Federal Hybrids,1.6,RR2X,Maximum ArmourGuard,sulf,3,1827,1,1,8,no
1769,1,G1502RX,AgriGold ,1.5,RR2X,"AgriSheild F/I, ILeVO",sulf,3,1769,1,1,8,no
1772,6,G2250RX,AgriGold ,2.2,RR2X,"AgriSheild F/I, ILeVO",sulf,3,1772,1,1,8,yes
1774,11,G2900RX,AgriGold ,2.9,RR2X,"AgriSheild F/I, ILeVO",sulf,3,1774,1,1,8,yes
1839,77,GH2041X Brand,Golden Harvest,2,RR2X,"Clariva Complete, Mertect",sulf,3,1839,1,1,8,no
1865,103,LS 0380HP,Legend Seeds,0.3,CN,"YP Pro, Preside, Quickroots",sulf,3,1865,1,1,8,no
1867,105,LS 0990HP,Legend Seeds,0.9,CN,None,sulf,3,1867,1,1,8,no
1875,207,LS 1527LLN,Legend Seeds,1.5,LL,"YP Pro, Preside, Quickroots",sulf,3,1875,1,1,8,no
1877,115,LS 17C930N,Legend Seeds,1.7,CN,None,sulf,3,1877,1,1,8,no
1878,116,LS 18X860N,Legend Seeds,1.8,RR2X,"YP Pro, Preside, Quickroots",sulf,3,1878,1,1,8,no
1887,125,LS 25X924N,Legend Seeds,2.5,RR2X,"YP Pro, Preside, Quickroots",sulf,3,1887,1,1,8,no
1857,95,LS-0738N RR2X,Legacy Seeds,0.7,RR2X,"L-Coat Total, Excalibre",sulf,3,1857,1,1,8,no
1874,112,LS14C953N,Legend Seeds,1.4,CN,"YP Pro, Preside, Quickroots",sulf,3,1874,1,1,8,no
1861,99,LS-1639N RR2X,Legacy Seeds,1.6,RR2X,"L-Coat Total, Excalibre",sulf,3,1861,1,1,8,no
1864,102,LS-2339N RR2X,Legacy Seeds,2.3,RR2X,"L-Coat Total, Excalibre",sulf,3,1864,1,1,8,no
1977,217,O.1202N,Viking,1.2,CN,None,sulf,3,1977,1,1,8,no
1982,222,O.2518N,Viking,2.5,CN,None,sulf,3,1982,1,1,8,no
1937,175,O'SOY2500GT,O'Brien,2.5,GT,EclipseUS Trio IM,sulf,3,1937,1,1,8,no
1949,188,RS084NR2,Renk,0.8,RR2Y,CruiserMaxx,sulf,3,1949,1,1,8,no
1950,189,RS089NX,Renk,0.8,RR2X,CruiserMaxx,sulf,3,1950,1,1,8,no
1954,193,RS169NX,Renk,1.6,RR2X,CruiserMaxx,sulf,3,1954,1,1,8,no
1956,195,RS207NX,Renk,2,RR2X,CruiserMaxx,sulf,3,1956,1,1,8,no
1957,196,RS219NX,Renk,2.1,RR2X,CruiserMaxx,sulf,3,1957,1,1,8,no
1961,200,RS269NX,Renk,2.6,RR2X,CruiserMaxx,sulf,3,1961,1,1,8,no
1816,54,S17RY67,Dyna-Gro,1.7,RR2Y,"Equity VIP, Clariva",sulf,3,1816,1,1,8,no
1922,160,S18-H3X Brand,NK ,1.8,RR2X,"Clariva Complete, Mertect",sulf,3,1922,1,1,8,no
1923,161,S20-J5X Brand,NK ,2,RR2X,"Clariva Complete, Mertect",sulf,3,1923,1,1,8,no
1924,162,S20-T6 Brand,NK ,2,RR2Y,"Clariva Complete, Mertect",sulf,3,1924,1,1,8,no
1818,56,S21XT49,Dyna-Gro,2.1,RR2X,"Equity VIP, Clariva",sulf,3,1818,1,1,8,no
1821,59,S24RY87,Dyna-Gro,2.4,RR2Y,"Equity VIP, Clariva",sulf,3,1821,1,1,8,no
1963,202,SB0718,SB&B,0.8,CN,None,sulf,3,1963,1,1,8,no
1983,223,SVX 18T02,PROSeeds,0.7,CN,CruiserMaxx,sulf,3,1983,1,1,8,no
1815,53,SX18716XT,Dyna-Gro,1.6,RR2X,"Equity VIP, Clariva",sulf,3,1815,1,1,8,no
1499,179,1171R2Y,ProHarvest ,1.1,RR2Y,"CruiserMaxx, Vibrance",sulf,1,1499,2,1,8,
1408,88,1173R2X,Jung,1.7,RR2X,Acceleron F/I,sulf,1,1408,2,1,8,
1409,89,1182R2X,Jung,1.8,RR2X,Acceleron F/I,sulf,1,1409,2,1,8,
1537,219,2018N,Viking,2,CN,CruiserMaxx,sulf,1,1537,2,1,8,
1539,221,2188AT12N,Viking,2.4,CN,CruiserMaxx,sulf,1,1539,2,1,8,
1533,215,2938GT,Tracy,2.9,BGT,"Intego Suite, N Force",sulf,1,1533,2,1,8,
1468,148,8146R2Y,Munson,1.4,RR2Y,Intego Suite,sulf,1,1468,2,1,8,
1471,151,8196R2Y,Munson,1.9,RR2Y,Intego Suite,sulf,1,1471,2,1,8,
1334,13,AG05X9,Asgrow,0.5,RR2X,Acceleron F/I,sulf,1,1334,2,1,8,
1337,16,AG14X8,Asgrow,1.4,RR2X,Acceleron F/I,sulf,1,1337,2,1,8,
1339,18,AG19X8,Asgrow,1.9,RR2X,Acceleron F/I,sulf,1,1339,2,1,8,
1358,38,DSR-0807/R2Y,Dairyland,0.8,RR2Y,"CruiserMaxx, Optimize",sulf,1,1358,2,1,8,
1359,39,DSR-0988/R2Y,Dairyland,0.9,RR2Y,"CruiserMaxx, Optimize",sulf,1,1359,2,1,8,
1360,40,DSR-1120/R2Y,Dairyland,1.1,RR2Y,"CruiserMaxx, Optimize",sulf,1,1360,2,1,8,
1361,41,DSR-1313/R2Y,Dairyland,1.3,RR2Y,"CruiserMaxx, Optimize",sulf,1,1361,2,1,8,
1363,43,DSR-1526/R2Y,Dairyland,1.5,RR2Y,"CruiserMaxx, Optimize",sulf,1,1363,2,1,8,
1365,45,DSR-1870/R2Y,Dairyland,1.8,RR2Y,"CruiserMaxx, Optimize",sulf,1,1365,2,1,8,
1366,46,DSR-1950/R2Y,Dairyland,1.9,RR2Y,"CruiserMaxx, Optimize",sulf,1,1366,2,1,8,
1370,50,DSR-2909/R2Y,Dairyland,2.9,RR2Y,"CruiserMaxx, Optimize",sulf,1,1370,2,1,8,
1501,181,ER17141,ProHarvest ,1.4,RR2Y,None,sulf,1,1501,2,1,8,
1382,62,F106N RR2Y,Federal Hybrids,1,RR2Y,Maximum ArmourGuard,sulf,1,1382,2,1,8,
1329,5,G2105RX,AgriGold ,2.1,RR2X,"AgriSheild F/I, ILeVO",sulf,1,1329,2,1,8,
1330,6,G2250RX,AgriGold ,2.2,RR2X,"AgriSheild F/I, ILeVO",sulf,1,1330,2,1,8,
1398,78,GH2230X Brand,Golden Harvest,2.2,RR2X,"Clariva Complete, Mertect",sulf,1,1398,2,1,8,
1423,103,LS 0380HP,Legend Seeds,0.3,CN,"YP Pro, Preside, Quickroots",sulf,1,1423,2,1,8,
1424,104,LS 0702HP,Legend Seeds,0.7,CN,"YP Pro, Preside, Quickroots",sulf,1,1424,2,1,8,
1425,105,LS 0990HP,Legend Seeds,0.9,CN,None,sulf,1,1425,2,1,8,
1429,109,LS 1380HP,Legend Seeds,1.3,CN,CruiserMaxx,sulf,1,1429,2,1,8,
1433,207,LS 1527LLN,Legend Seeds,1.5,LL,"YP Pro, Preside, Quickroots",sulf,1,1433,2,1,8,
1435,115,LS 17C930N,Legend Seeds,1.7,CN,None,sulf,1,1435,2,1,8,
1436,116,LS 18X860N,Legend Seeds,1.8,RR2X,"YP Pro, Preside, Quickroots",sulf,1,1436,2,1,8,
1437,117,LS 20R524N,Legend Seeds,2,RR2Y,"YP Pro, Preside, Quickroots",sulf,1,1437,2,1,8,
1443,123,LS 24X842N,Legend Seeds,2.4,RR2X,"YP Pro, Preside, Quickroots",sulf,1,1443,2,1,8,
1444,124,LS 2580NHP,Legend Seeds,2.5,CN,None,sulf,1,1444,2,1,8,
1445,125,LS 25X924N,Legend Seeds,2.5,RR2X,"YP Pro, Preside, Quickroots",sulf,1,1445,2,1,8,
1446,126,LS 27R524N,Legend Seeds,2.7,RR2Y,"YP Pro, Preside, Quickroots",sulf,1,1446,2,1,8,
1416,96,LS-1039N RR2,Legacy Seeds,1,RR2Y,"L-Coat Total, Excalibre",sulf,1,1416,2,1,8,
1432,112,LS14C953N,Legend Seeds,1.4,CN,"YP Pro, Preside, Quickroots",sulf,1,1432,2,1,8,
1535,217,O.1202N,Viking,1.2,CN,None,sulf,1,1535,2,1,8,
1540,222,O.2518N,Viking,2.5,CN,None,sulf,1,1540,2,1,8,
1510,191,RS149NX,Renk,1.4,RR2X,CruiserMaxx,sulf,1,1510,2,1,8,
1518,199,RS248NX,Renk,2.4,RR2X,CruiserMaxx,sulf,1,1518,2,1,8,
1519,200,RS269NX,Renk,2.6,RR2X,CruiserMaxx,sulf,1,1519,2,1,8,
1475,155,S07-Q4X Brand,NK ,0.7,RR2X,"Clariva Complete, Mertect",sulf,1,1475,2,1,8,
1371,51,S14XT98,Dyna-Gro,1.4,RR2X,"Equity VIP, Clariva",sulf,1,1371,2,1,8,
1374,54,S17RY67,Dyna-Gro,1.7,RR2Y,"Equity VIP, Clariva",sulf,1,1374,2,1,8,
1375,55,S18XT38,Dyna-Gro,1.8,RR2X,"Equity VIP, Clariva",sulf,1,1375,2,1,8,
1481,161,S20-J5X Brand,NK ,2,RR2X,"Clariva Complete, Mertect",sulf,1,1481,2,1,8,
1377,57,S23XT78,Dyna-Gro,2.3,RR2X,"Equity VIP, Clariva",sulf,1,1377,2,1,8,
1379,59,S24RY87,Dyna-Gro,2.4,RR2Y,"Equity VIP, Clariva",sulf,1,1379,2,1,8,
1521,202,SB0718,SB&B,0.8,CN,None,sulf,1,1521,2,1,8,
1522,203,SB90,SB&B,1.1,CN,None,sulf,1,1522,2,1,8,
1544,226,SVX 18T08,PROSeeds,0.8,CN,CruiserMaxx,sulf,1,1544,2,1,8,
1547,229,SVX 18T12,PROSeeds,1.6,CN,CruiserMaxx,sulf,1,1547,2,1,8,
1627,86,1142R2X,Jung,1.4,RR2X,Acceleron F/I,sulf,2,1627,2,1,8,
1628,87,1154R2X,Jung,1.5,RR2X,Acceleron F/I,sulf,2,1628,2,1,8,
1721,180,1484CR2Y,ProHarvest ,1.4,RR2Y,"CruiserMaxx, Vibrance",sulf,2,1721,2,1,8,
1748,209,19BA23,Stine,1.9,BGT,Stine XP F,sulf,2,1748,2,1,8,
1759,220,2155N,Viking,2.1,CN,CruiserMaxx,sulf,2,1759,2,1,8,
1760,221,2188AT12N,Viking,2.4,CN,CruiserMaxx,sulf,2,1760,2,1,8,
1753,214,2808GT,Tracy,2.8,GT,"Intego Suite, N Force",sulf,2,1753,2,1,8,
1708,167,6097R2 ,NuTech,0.9,RR2Y,SmartCote Supreme,sulf,2,1708,2,1,8,
1688,147,8107R2Y,Munson,1,RR2Y,Intego Suite,sulf,2,1688,2,1,8,
1690,149,8153R2Y,Munson,1.5,RR2Y,Intego Suite,sulf,2,1690,2,1,8,
1554,12,AG04X9,Asgrow,0.4,RR2X,Acceleron F/I,sulf,2,1554,2,1,8,
1558,16,AG14X8,Asgrow,1.4,RR2X,Acceleron F/I,sulf,2,1558,2,1,8,
1566,25,BG7141R2Y,BioGene,1.4,RR2Y,Arma,sulf,2,1566,2,1,8,
1574,33,CB26X67,Cornelius,2.6,RR2X,Profit Guard Plus,sulf,2,1574,2,1,8,
